policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible
300163,FL,MARION COUNTY,112267.8,112267.8,112267.8,112267.8,112267.8,105082.66,0,0,0,0
438704,FL,MARION COUNTY,136584,136584,136584,136584,136584,223213.22,0,6829.2,0,0
517073,FL,MARION COUNTY,144459,144459,144459,144459,144459,154715.59,0,0,0,0
477329,FL,MARION COUNTY,136584,136584,136584,136584,136584,237659.98,0,6829.2,0,0
937042,FL,MARION COUNTY,150948,150948,150948,150948,150948,143830.8,0,7547.4,0,0
740998,FL,MARION COUNTY,136584,136584,136584,136584,136584,196214.12,0,6829.2,0,0
667842,FL,MARION COUNTY,136584,136584,136584,136584,136584,131756.58,0,6829.2,0,0
586789,FL,MARION COUNTY,136584,136584,136584,136584,136584,210940.33,0,6829.2,0,0
944098,FL,MARION COUNTY,136584,136584,136584,136584,136584,154886.26,0,6829.2,0,0
362108,FL,MARION COUNTY,144459,144459,144459,144459,144459,238187.47,0,0,0,0
204685,FL,MARION COUNTY,150948,150948,150948,150948,150948,163129.5,0,7547.4,0,0
114103,FL,MARION COUNTY,136584,136584,136584,136584,136584,117734.32,0,6829.2,0,0
881893,FL,MARION COUNTY,136584,136584,136584,136584,136584,180079.72,0,6829.2,0,0
372521,FL,MARION COUNTY,131922,131922,131922,131922,131922,140158.15,0,6596.1,0,0
868978,FL,MARION COUNTY,116865,116865,116865,116865,116865,115637.57,0,0,0,0
611138,FL,MARION COUNTY,179109,179109,179109,179109,179109,281347.28,0,0,0,0
645192,FL,MARION COUNTY,122913,122913,122913,122913,122913,115122.28,0,0,0,0
164383,FL,MARION COUNTY,150948,150948,150948,150948,150948,128698.26,0,7547.4,0,0
928983,FL,MARION COUNTY,136584,136584,136584,136584,136584,131052.35,0,6829.2,0,0
117287,FL,MARION COUNTY,144459,144459,144459,144459,144459,134751.36,0,0,0,0
127110,FL,MARION COUNTY,144459,144459,144459,144459,144459,253118.17,0,0,0,0
318293,FL,MARION COUNTY,136584,136584,136584,136584,136584,189810.24,0,6829.2,0,0
868349,FL,MARION COUNTY,122283,122283,122283,122283,122283,112411.7,0,0,0,0
112897,FL,MARION COUNTY,110691,110691,110691,110691,110691,150795.68,0,0,0,0
263323,FL,MARION COUNTY,110691,110691,110691,110691,110691,101275.62,0,0,0,0
678027,FL,MARION COUNTY,122283,122283,122283,122283,122283,179858.73,0,0,0,0
538939,FL,MARION COUNTY,136584,136584,136584,136584,136584,179373.04,0,6829.2,0,0
823389,FL,MARION COUNTY,144459,144459,144459,144459,144459,184145.93,0,0,0,0
120084,FL,MARION COUNTY,110691,110691,110691,110691,110691,178288.89,0,0,0,0
776125,FL,MARION COUNTY,122283,122283,122283,122283,122283,195174.43,0,0,0,0
858103,FL,MARION COUNTY,110691,110691,110691,110691,110691,137343.73,0,0,0,0
477880,FL,MARION COUNTY,150948,150948,150948,150948,150948,207787.47,0,7547.4,0,0
623445,FL,MARION COUNTY,122283,122283,122283,122283,122283,190732.13,0,0,0,0
116733,FL,MARION COUNTY,136584,136584,136584,136584,136584,162999.35,0,6829.2,0,0
616046,FL,MARION COUNTY,122283,122283,122283,122283,122283,163089.45,0,0,0,0
130961,FL,MARION COUNTY,136584,136584,136584,136584,136584,243043.03,0,6829.2,0,0
210714,FL,MARION COUNTY,110691,110691,110691,110691,110691,96095.28,0,0,0,0
948498,FL,MARION COUNTY,110691,110691,110691,110691,110691,163744.75,0,0,0,0
864202,FL,MARION COUNTY,110691,110691,110691,110691,110691,166288.88,0,0,0,0
952271,FL,MARION COUNTY,136584,136584,136584,136584,136584,107092.78,0,6829.2,0,0
838862,FL,MARION COUNTY,136584,136584,136584,136584,136584,188922.99,0,6829.2,0,0
595376,FL,MARION COUNTY,110691,110691,110691,110691,110691,122402.11,0,0,0,0
396832,FL,MARION COUNTY,110691,110691,110691,110691,110691,170132.07,0,0,0,0
890421,FL,MARION COUNTY,110691,110691,110691,110691,110691,124375.95,0,0,0,0
229351,FL,MARION COUNTY,110691,110691,110691,110691,110691,146776.27,0,0,0,0
330440,FL,MARION COUNTY,136584,136584,136584,136584,136584,96163.33,0,6829.2,0,0
705350,FL,MARION COUNTY,123606,123606,123606,123606,123606,109192.55,0,6180.3,0,0
335274,FL,MARION COUNTY,107289,107289,107289,107289,107289,126346.96,0,0,0,0
115835,FL,MARION COUNTY,122283,122283,122283,122283,122283,132426.62,0,0,0,0
440143,FL,MARION COUNTY,110691,110691,110691,110691,110691,122867.01,0,0,0,0
712060,FL,MARION COUNTY,0,111779.38,0,0,111779.38,160812.07,0,0,0,0
836705,FL,MARION COUNTY,0,209280.14,0,0,209280.14,300719.87,0,0,0,0
246034,FL,MARION COUNTY,0,238544.97,0,0,238544.97,239749.87,0,0,0,0
899537,FL,MARION COUNTY,0,157820.07,0,0,157820.07,230278.42,0,0,0,0
370247,FL,MARION COUNTY,0,157306.35,0,0,157306.35,157809.73,0,0,0,0
335383,FL,MARION COUNTY,0,157697.19,0,0,157697.19,154231.17,0,0,0,0
598471,FL,MARION COUNTY,0,157404.51,0,0,157404.51,220240.39,0,0,0,0
562287,FL,MARION COUNTY,0,158714.28,0,0,158714.28,141746.93,0,0,0,0
530016,FL,MARION COUNTY,0,150536.21,0,0,150536.21,133152.29,0,0,0,0
773986,FL,MARION COUNTY,0,155583.9,0,0,155583.9,200845.12,0,0,0,0
743167,FL,MARION COUNTY,0,154958.9,0,0,154958.9,207506.09,0,0,0,0
414082,FL,MARION COUNTY,0,159529.98,0,0,159529.98,218931.93,0,0,0,0
654999,FL,MARION COUNTY,0,275068.33,0,0,275068.33,227364.6,0,0,0,0
881263,FL,MARION COUNTY,179109,179109,179109,179109,179109,187577.27,0,0,0,0
815972,FL,MARION COUNTY,144081,144081,144081,144081,144081,208763,0,0,0,0
212603,FL,MARION COUNTY,0,164784.03,0,0,164784.03,180424.02,0,0,0,0
843620,FL,MARION COUNTY,136584,136584,136584,136584,136584,186689.57,0,6829.2,0,0
542341,FL,MARION COUNTY,136584,136584,136584,136584,136584,220987.45,0,6829.2,0,0
837787,FL,MARION COUNTY,136584,136584,136584,136584,136584,198369.14,0,6829.2,0,0
386798,FL,MARION COUNTY,153090,153090,153090,153090,153090,232244.57,0,7654.5,0,0
986101,FL,MARION COUNTY,0,163880.32,0,0,163880.32,135496.25,0,0,0,0
575613,FL,MARION COUNTY,0,197772.74,0,0,197772.74,223056,0,0,0,0
802806,FL,MARION COUNTY,0,144422.78,0,0,144422.78,157952.3,0,0,0,0
985525,FL,MARION COUNTY,0,150158.49,0,0,150158.49,181251.2,0,0,0,0
806149,FL,MARION COUNTY,136584,136584,136584,136584,136584,185819.25,0,6829.2,0,0
667772,FL,MARION COUNTY,144459,144459,144459,144459,144459,130074.64,0,0,0,0
754112,FL,MARION COUNTY,150948,150948,150948,150948,150948,197555.01,0,7547.4,0,0
464048,FL,MARION COUNTY,0,130765.69,0,0,130765.69,210428.15,0,0,0,0
552110,FL,MARION COUNTY,0,261244.12,0,0,261244.12,278635.67,0,0,0,0
227765,FL,MARION COUNTY,0,260498.99,0,0,260498.99,256881.18,0,0,0,0
720518,FL,MARION COUNTY,0,139731.36,0,0,139731.36,113109.74,0,0,0,0
604169,FL,MARION COUNTY,0,167984.08,0,0,167984.08,259831.39,0,0,0,0
730100,FL,MARION COUNTY,0,178710.09,0,0,178710.09,246619.92,0,0,0,0
443650,FL,MARION COUNTY,0,57827.75,0,0,57827.75,83965.37,0,0,0,0
743869,FL,MARION COUNTY,0,669568.96,0,0,669568.96,995756.17,0,0,0,0
480246,FL,MARION COUNTY,0,81703.76,0,0,81703.76,90112.72,0,0,0,0
106021,FL,MARION COUNTY,5400,5400,5400,5400,5400,6887.98,0,270,0,0
600873,FL,MARION COUNTY,0,84778.97,0,0,84778.97,101039.58,0,0,0,0
737858,FL,MARION COUNTY,7650,7650,7650,7650,7650,10273.34,0,382.5,0,0
715843,FL,MARION COUNTY,9922.5,9922.5,9922.5,9922.5,9922.5,15854.41,0,0,0,0
280750,FL,MARION COUNTY,3969,3969,3969,3969,3969,3632.43,0,0,0,0
246502,FL,MARION COUNTY,94500,94500,94500,94500,94500,71791.65,0,4725,0,0
275595,FL,MARION COUNTY,14025.6,14025.6,14025.6,14025.6,14025.6,17610.12,0,0,0,0
166278,FL,MARION COUNTY,0,452396.65,0,0,452396.65,606522.75,0,0,0,0
734039,FL,MARION COUNTY,17270.1,17270.1,17270.1,17270.1,17270.1,17702.27,0,0,0,0
400719,FL,MARION COUNTY,27640.8,27640.8,27640.8,27640.8,27640.8,34892.42,0,0,0,0
832850,FL,MARION COUNTY,90000,90000,90000,90000,90000,129553.2,0,4500,0,0
899617,FL,MARION COUNTY,0,1078987.53,0,0,1078987.53,1062759.56,0,0,0,0
509480,FL,MARION COUNTY,225000,225000,225000,225000,225000,371422.8,0,11250,0,0
131009,FL,MARION COUNTY,90000,90000,90000,90000,90000,75816,0,4500,0,0
350609,FL,MARION COUNTY,2808,2808,2808,2808,2808,3109.09,0,140.4,0,0
841038,FL,MARION COUNTY,3744,3744,3744,3744,3744,5948.69,0,187.2,0,0
593906,FL,MARION COUNTY,90000,90000,90000,90000,90000,120700.8,0,4500,0,0
810051,FL,MARION COUNTY,36000,36000,36000,36000,36000,48263.04,0,1800,0,0
550619,FL,MARION COUNTY,36000,36000,36000,36000,36000,51302.16,0,1800,0,0
466923,FL,MARION COUNTY,315000,315000,315000,315000,315000,426354.39,0,15750,0,0
202868,FL,MARION COUNTY,0,36602.49,0,0,36602.49,50006.32,0,0,0,0
774559,FL,MARION COUNTY,290583.9,290583.9,290583.9,290583.9,290583.9,252777.77,0,0,0,0
913468,FL,MARION COUNTY,157500,157500,157500,157500,157500,167829.48,0,7875,0,0
338207,FL,MARION COUNTY,135000,135000,135000,135000,135000,156014.1,0,6750,0,0
702257,FL,MARION COUNTY,87744.6,87744.6,87744.6,87744.6,87744.6,67619.5,0,0,0,0
537271,FL,MARION COUNTY,22500,22500,22500,22500,22500,32999.4,0,1125,0,0
290949,FL,MARION COUNTY,23400,23400,23400,23400,23400,33415.2,0,1170,0,0
297914,FL,MARION COUNTY,59938.2,59938.2,59938.2,59938.2,59938.2,94654.41,0,0,0,0
767233,FL,MARION COUNTY,63000,63000,63000,63000,63000,107356.54,0,3150,0,0
553154,FL,MARION COUNTY,0,1991623.93,0,0,1991623.93,2301640.11,0,0,0,0
809876,FL,MARION COUNTY,56027.7,56027.7,56027.7,56027.7,56027.7,67819.07,0,0,0,0
993157,FL,MARION COUNTY,76193.1,76193.1,76193.1,76193.1,76193.1,73045.72,0,0,0,0
815601,FL,MARION COUNTY,6014.7,6014.7,6014.7,6014.7,6014.7,6907.28,0,0,0,0
461588,FL,MARION COUNTY,10170000,10170000,10170000,10170000,10170000,13050000,0,509490,0,0
845255,FL,MARION COUNTY,0,213003.24,0,0,213003.24,247475.69,0,0,0,0
950079,FL,MARION COUNTY,496800,496800,496800,496800,496800,594674.07,0,24840,0,0
229050,FL,MARION COUNTY,0,56123.92,0,0,56123.92,42871.66,0,0,0,0
902597,FL,MARION COUNTY,0,1871.03,0,0,1871.03,2196.29,0,0,0,0
137363,FL,MARION COUNTY,0,14390.05,0,0,14390.05,11155.51,0,0,0,0
845507,FL,MARION COUNTY,0,58917.61,0,0,58917.61,99688.59,0,0,0,0
239564,FL,MARION COUNTY,0,16914.42,0,0,16914.42,24714.27,0,0,0,0
847067,FL,MARION COUNTY,0,17030.79,0,0,17030.79,17717.1,0,0,0,0
649245,FL,MARION COUNTY,1015717.5,1015717.5,1015717.5,1015717.5,1015717.5,1072402.66,0,0,0,0
701840,FL,MARION COUNTY,0,182572.14,0,0,182572.14,221177.75,0,0,0,0
168509,FL,MARION COUNTY,0,22445.28,0,0,22445.28,24650.17,0,0,0,0
721949,FL,MARION COUNTY,153000,153000,153000,153000,153000,193982.58,0,3060,0,0
539692,FL,MARION COUNTY,222698.7,222698.7,222698.7,222698.7,222698.7,286075.19,0,0,0,0
170285,FL,MARION COUNTY,0,7384680,0,0,7384680,6513287.76,0,147693.6,0,0
378399,FL,MARION COUNTY,1400328,1400328,1400328,1400328,1400328,1501515.7,0,70016.4,0,0
808626,FL,MARION COUNTY,176198.4,176198.4,0,0,176198.4,162016.54,0,0,0,0
250897,FL,MARION COUNTY,446771.7,446771.7,0,0,446771.7,583133.57,0,0,0,0
114325,FL,MARION COUNTY,0,1324370.48,0,0,1324370.48,1266159.1,0,0,0,0
679086,FL,MARION COUNTY,0,788687.5,0,0,788687.5,611373.2,0,0,0,0
648727,FL,MARION COUNTY,0,1234792.19,0,0,1234792.19,1761900.28,0,0,0,0
310294,FL,SUMTER COUNTY,509685.3,509685.3,0,0,509685.3,817679.46,0,0,0,0
358232,FL,SUMTER COUNTY,0,386016.89,0,0,386016.89,525334.24,0,0,0,0
120899,FL,SUMTER COUNTY,0,1483913.46,0,0,1483913.46,2071434.86,0,0,0,0
859830,FL,SUMTER COUNTY,0,605517.49,0,0,605517.49,647753.55,0,0,0,0
767120,FL,SUMTER COUNTY,0,422936.38,0,0,422936.38,617114.93,0,0,0,0
285099,FL,MARION COUNTY,152100,152100,152100,152100,152100,142536.71,0,0,0,0
663467,FL,MARION COUNTY,46440,46440,46440,46440,46440,57979.41,0,0,0,0
874064,FL,MARION COUNTY,0,17568.54,0,0,17568.54,21095.32,0,0,0,0
277094,FL,MARION COUNTY,266144.4,266144.4,0,0,266144.4,420351.13,0,0,0,0
206861,FL,MARION COUNTY,159030,159030,0,0,159030,160000.72,0,0,0,0
304093,FL,MARION COUNTY,0,1141840.55,0,0,1141840.55,1987350.64,0,0,0,0
639232,FL,MARION COUNTY,0,385928.6,0,0,385928.6,579770.51,0,0,0,0
879582,FL,MARION COUNTY,1153800,1153800,1153800,1153800,1153800,1281110.29,0,57690,0,0
913207,FL,MARION COUNTY,328500,328500,328500,328500,328500,387419.76,0,16425,0,0
481310,FL,MARION COUNTY,3393611.1,3393611.1,0,0,3393611.1,3534785.32,0,0,0,0
556087,FL,MARION COUNTY,420802.2,420802.2,0,0,420802.2,350911.16,0,0,0,0
900996,FL,MARION COUNTY,0,1319751.32,0,0,1319751.32,1427854.8,0,0,0,0
665027,FL,MARION COUNTY,0,637386.87,0,0,637386.87,496320.41,0,0,0,0
710110,FL,MARION COUNTY,1938150,1938150,1938150,1938150,1938150,2860883.83,0,0,0,0
787035,FL,MARION COUNTY,0,137493.04,0,0,137493.04,133085.84,0,0,0,0
635018,FL,MARION COUNTY,0,1167154.47,0,0,1167154.47,1297082.1,0,0,0,0
128356,FL,MARION COUNTY,0,1795622.26,0,0,1795622.26,1730800.29,0,0,0,0
374675,FL,LEVY COUNTY,0,422869.04,0,0,422869.04,638936.52,0,0,0,0
529084,FL,LEVY COUNTY,0,492561.63,0,0,492561.63,774543.31,0,0,0,0
956085,FL,LEVY COUNTY,0,15375.02,0,0,15375.02,24453.65,0,0,0,0
277726,FL,LEVY COUNTY,0,172267.51,0,0,172267.51,253172.43,0,0,0,0
292676,FL,LEVY COUNTY,0,25699.84,0,0,25699.84,33466.59,0,0,0,0
397896,FL,LEVY COUNTY,0,130182.61,0,0,130182.61,143649.35,0,0,0,0
433320,FL,LEVY COUNTY,0,140282.99,0,0,140282.99,223060.89,0,0,0,0
131768,FL,HILLSBOROUGH COUNTY,0,243290.39,0,0,243290.39,282898.06,0,0,0,0
123660,FL,HERNANDO COUNTY,0,5670000,0,5670000,5670000,4676752.08,0,283500,0,0
954475,FL,HERNANDO COUNTY,1163339.1,1163339.1,1163339.1,1163339.1,1163339.1,1672567.52,0,0,0,0
642105,FL,HERNANDO COUNTY,767250,767250,767250,767250,767250,662664.62,0,0,0,0
145929,FL,HERNANDO COUNTY,364645.8,364645.8,364645.8,364645.8,364645.8,564016.62,0,0,0,0
680901,FL,HERNANDO COUNTY,207918,207918,207918,207918,207918,305242.75,0,0,0,0
717287,FL,HERNANDO COUNTY,189540,189540,189540,189540,189540,212263.57,0,0,0,0
803042,FL,HERNANDO COUNTY,0,3263197.5,0,3263197.5,3263197.5,2650623.54,0,0,0,0
338592,FL,HERNANDO COUNTY,0,5449294.8,0,5449294.8,5449294.8,7307831.28,0,0,0,0
197264,FL,HERNANDO COUNTY,0,29250,0,29250,29250,27626.3,0,0,0,0
449669,FL,HERNANDO COUNTY,252000,252000,252000,252000,252000,355209.62,0,0,0,0
311776,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,21573,0,0,0,0
159179,FL,HERNANDO COUNTY,0,1308828.28,0,0,1308828.28,1566667.45,0,0,0,0
662389,FL,HERNANDO COUNTY,7229700,7229700,7229700,7229700,7229700,9810000,0,361485,0,0
168915,FL,HERNANDO COUNTY,640800,640800,640800,640800,640800,548789.45,0,32040,0,0
843573,FL,HERNANDO COUNTY,409500,409500,409500,409500,409500,421195.32,0,20475,0,0
306551,FL,HERNANDO COUNTY,229500,229500,229500,229500,229500,281298.15,0,11475,0,0
775588,FL,HERNANDO COUNTY,40500,40500,40500,40500,40500,35757.45,0,2025,0,0
206463,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,29925,0,1125,0,0
163851,FL,HERNANDO COUNTY,130402.8,130402.8,0,0,130402.8,156722,0,0,0,0
334281,FL,HERNANDO COUNTY,325028.7,325028.7,0,0,325028.7,266502.73,0,0,0,0
369119,FL,HERNANDO COUNTY,209363.4,209363.4,0,0,209363.4,316678.05,0,0,0,0
396619,FL,HERNANDO COUNTY,194976.9,194976.9,0,0,194976.9,220050.93,0,0,0,0
928632,FL,HERNANDO COUNTY,243239.4,243239.4,0,0,243239.4,260257.4,0,0,0,0
478408,FL,HERNANDO COUNTY,1782000,1782000,1782000,1782000,1782000,1519632.58,0,89100,0,0
458885,FL,HERNANDO COUNTY,11610000,11610000,11610000,11610000,11610000,12600000,0,0,0,0
535669,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,220781.85,0,0,0,0
294389,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,129886.78,0,0,0,0
789362,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,193647.41,0,0,0,0
973760,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,211855.92,0,0,0,0
417431,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,166030.38,0,0,0,0
636284,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,204565.01,0,0,0,0
851320,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,128715.74,0,0,0,0
584050,FL,HERNANDO COUNTY,0,320782.3,0,0,320782.3,494723.3,0,0,0,0
346698,FL,HERNANDO COUNTY,0,224762.53,0,0,224762.53,219008.61,0,0,0,0
727088,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,167998.52,0,0,0,0
349890,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,164125.8,0,0,0,0
802811,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,199625.7,0,0,0,0
275915,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,178907.66,0,0,0,0
880170,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,183750.23,0,0,0,0
395193,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,211006.52,0,0,0,0
140188,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,153080.85,0,0,0,0
144185,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,154929.52,0,0,0,0
347848,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,182750.31,0,0,0,0
516668,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,105460.94,0,0,0,0
763326,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,223806.76,0,0,0,0
726272,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,126783.16,0,0,0,0
817013,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,164631.52,0,0,0,0
275652,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,97310.25,0,0,0,0
129631,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,145768.82,0,0,0,0
650962,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,153243.01,0,0,0,0
966272,FL,HERNANDO COUNTY,0,225238.37,0,0,225238.37,243270.5,0,0,0,0
800412,FL,HERNANDO COUNTY,0,299700,0,299700,299700,406400.99,0,14985,0,0
420731,FL,HERNANDO COUNTY,121680,121680,121680,121680,121680,91230.8,0,2433.6,0,0
596049,FL,HERNANDO COUNTY,203643,203643,0,0,203643,310551.09,0,0,0,0
552791,FL,HERNANDO COUNTY,0,10620000,0,0,10620000,15030000,0,0,0,0
827047,FL,HERNANDO COUNTY,0,29250,0,29250,29250,42551.26,0,0,0,0
102773,FL,HERNANDO COUNTY,1091133,1091133,1091133,1091133,1091133,1774793.29,0,0,0,0
921385,FL,HERNANDO COUNTY,0,1216758.66,0,0,1216758.66,1791974.02,0,0,0,0
668211,FL,HERNANDO COUNTY,0,1018940.32,0,0,1018940.32,782593.04,0,0,0,0
284451,FL,HERNANDO COUNTY,0,992897.55,0,0,992897.55,913257.24,0,0,0,0
914456,FL,HERNANDO COUNTY,0,384331.5,0,384331.5,384331.5,526060.27,0,0,0,0
597581,FL,HERNANDO COUNTY,0,2585732.43,0,0,2585732.43,2868053.04,0,0,0,0
502696,FL,HERNANDO COUNTY,0,90000,0,90000,90000,93372.48,0,1800,0,0
144095,FL,HERNANDO COUNTY,0,44889.18,0,0,44889.18,33484.01,0,0,0,0
253833,FL,HERNANDO COUNTY,0,320036.25,0,0,320036.25,418761.03,0,0,0,0
832709,FL,HERNANDO COUNTY,0,7869433.77,0,0,7869433.77,8543844.24,0,0,0,0
711544,FL,HERNANDO COUNTY,0,0,0,44820,44820,45708.56,0,0,0,0
693929,FL,HERNANDO COUNTY,3672064.8,0,3672064.8,3672064.8,3672064.8,2857714.66,0,0,0,0
443457,FL,HERNANDO COUNTY,684180,684180,684180,684180,684180,1004086.15,0,0,0,0
658492,FL,HERNANDO COUNTY,67500,67500,67500,67500,67500,65349.59,0,0,0,0
399942,FL,HERNANDO COUNTY,0,10530000,0,0,10530000,16920000,0,0,0,0
142018,FL,HERNANDO COUNTY,0,202500,0,202500,202500,283662,0,6075,0,0
428537,FL,HERNANDO COUNTY,225000,225000,225000,225000,225000,212284.8,0,0,0,0
702418,FL,HERNANDO COUNTY,136080,136080,136080,136080,136080,207452.87,0,6804,0,0
943626,FL,HERNANDO COUNTY,72000,72000,72000,72000,72000,95406.34,0,3600,0,0
600096,FL,HERNANDO COUNTY,72000,72000,72000,72000,72000,73084.03,0,3600,0,0
728297,FL,HERNANDO COUNTY,413081.1,413081.1,413081.1,413081.1,413081.1,499986.75,0,0,0,0
543411,FL,HERNANDO COUNTY,1318793.4,1318793.4,1318793.4,1318793.4,1318793.4,1890812.12,0,0,0,0
316277,FL,HERNANDO COUNTY,300307.5,300307.5,300307.5,300307.5,300307.5,214015.94,0,0,0,0
582783,FL,HERNANDO COUNTY,113248.8,113248.8,113248.8,113248.8,113248.8,110629.58,0,0,0,0
211769,FL,HERNANDO COUNTY,0,4976029.8,0,4976029.8,4976029.8,8438311.53,0,0,0,0
692342,FL,HERNANDO COUNTY,0,4179634.2,0,4179634.2,4179634.2,4169979.24,0,0,0,0
327610,FL,HERNANDO COUNTY,0,5658822.9,0,5658822.9,5658822.9,7235201.2,0,0,0,0
427163,FL,HERNANDO COUNTY,0,1176810.3,0,1176810.3,1176810.3,1508482.51,0,0,0,0
669842,FL,HERNANDO COUNTY,1188900,1188900,1188900,1188900,1188900,1502791,0,59445,0,0
199501,FL,HERNANDO COUNTY,341345.7,341345.7,0,0,341345.7,301319.5,0,0,0,0
469409,FL,HERNANDO COUNTY,0,997585.56,0,0,997585.56,1413155.76,0,0,0,0
237986,FL,HERNANDO COUNTY,0,5483718.52,0,0,5483718.52,5151185.83,0,0,0,0
522546,FL,HERNANDO COUNTY,0,19800,0,19800,19800,29578.35,0,990,0,0
782727,FL,HERNANDO COUNTY,0,669072.64,0,0,669072.64,523750.06,0,0,0,0
935784,FL,HERNANDO COUNTY,980874,980874,980874,980874,980874,1369202.02,0,49043.7,0,0
353989,FL,HERNANDO COUNTY,0,1804500,0,1804500,1804500,2074972.9,0,0,0,0
244450,FL,HERNANDO COUNTY,0,56113.2,0,0,56113.2,75943.6,0,0,0,0
866297,FL,HERNANDO COUNTY,0,336679.17,0,0,336679.17,255311.9,0,0,0,0
691272,FL,HERNANDO COUNTY,0,47258.53,0,0,47258.53,71786.66,0,0,0,0
278683,FL,HERNANDO COUNTY,0,9893.88,0,0,9893.88,9612.1,0,0,0,0
241639,FL,HERNANDO COUNTY,0,184500,0,184500,184500,244425.6,0,3690,0,2250
798028,FL,PASCO COUNTY,0,365150.39,0,0,365150.39,434355.15,0,0,0,0
849703,FL,PASCO COUNTY,0,365150.39,0,0,365150.39,436887.83,0,0,0,0
400596,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,635914.62,0,0,0,0
498333,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,357035.57,0,0,0,0
200906,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,448027.65,0,0,0,0
846463,FL,PASCO COUNTY,0,654590.39,0,0,654590.39,673367.31,0,0,0,0
413056,FL,PASCO COUNTY,0,314660.39,0,0,314660.39,297361.62,0,0,0,0
692655,FL,PASCO COUNTY,0,413858.39,0,0,413858.39,447809.26,0,0,0,0
523839,FL,PASCO COUNTY,0,686990.39,0,0,686990.39,968689.42,0,0,0,0
121710,FL,PASCO COUNTY,0,343415.39,0,0,343415.39,275906.1,0,0,0,0
531059,FL,PASCO COUNTY,0,5912024.99,0,0,5912024.99,6555253.3,0,0,0,0
361336,FL,PASCO COUNTY,617580,617580,617580,617580,617580,704337.64,0,0,0,0
579635,FL,PASCO COUNTY,0,1549620,0,1549620,1549620,2584248.59,0,77481,0,0
805116,FL,PASCO COUNTY,0,727830,0,727830,727830,992519.94,0,36391.5,0,0
574550,FL,PASCO COUNTY,0,1225170,0,1225170,1225170,1023673.64,0,61258.5,0,0
309310,FL,PASCO COUNTY,0,2257380,0,2257380,2257380,2531425.93,0,112869,0,0
542637,FL,PASCO COUNTY,0,1357290,0,1357290,1357290,1499381.98,0,67864.5,0,0
250946,FL,PASCO COUNTY,0,7602660,0,7602660,7602660,10260000,0,380133,0,0
323048,FL,PASCO COUNTY,0,21542.4,0,21542.4,21542.4,26676.56,0,0,0,0
443485,FL,PASCO COUNTY,0,25200,0,25200,25200,25655.62,0,1260,0,0
319930,FL,HERNANDO COUNTY,0,29970000,0,0,29970000,50040000,0,0,0,0
474780,FL,HERNANDO COUNTY,0,160143.57,0,0,160143.57,269689.78,0,0,0,0
207328,FL,HERNANDO COUNTY,0,5670000,0,5670000,5670000,5319503.28,0,283500,0,0
283789,FL,HERNANDO COUNTY,0,2089800,0,2089800,2089800,1575061.36,0,0,0,0
227933,FL,HERNANDO COUNTY,0,5433684.59,0,0,5433684.59,6356775.23,0,0,0,0
523587,FL,HERNANDO COUNTY,1465146,1465146,1465146,1465146,1465146,2323648.3,0,73257.3,0,0
759005,FL,HERNANDO COUNTY,1016706.6,1016706.6,1016706.6,1016706.6,1016706.6,1401981.47,0,0,0,0
447115,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,30067.2,0,1125,0,0
824182,FL,HERNANDO COUNTY,0,455811.53,0,0,455811.53,626926.82,0,0,0,0
147194,FL,HERNANDO COUNTY,0,149283.25,0,0,149283.25,191063.45,0,0,0,0
998388,FL,HERNANDO COUNTY,0,89072.34,0,0,89072.34,145820.33,0,0,0,0
