policyID,propertyID,point_latitude,point_longitude,line,construction,point_granularity
564328,,26.582804,-80.100807,Commercial,Reinforced Masonry,1
263030,,26.586985,-80.060295,Commercial,Reinforced Masonry,3
324802,,26.586985,-80.060295,Residential,Wood,3
758933,,26.585615,-80.086647,Commercial,Reinforced Concrete,1
301891,,26.588202,-80.067795,Residential,Masonry,1
595307,,26.593218,-80.055222,Residential,Masonry,1
679526,,26.573616,-80.105156,Residential,Masonry,1
324100,,26.613739,-80.144005,Residential,Wood,3
847601,,26.5802,-80.0763,Residential,Wood,4
750302,,26.5802,-80.0763,Residential,Wood,3
134773,,26.600222,-80.102478,Residential,Wood,1
853479,,26.60152,-80.089535,Residential,Wood,3
897649,,26.592728,-80.096069,Residential,Wood,1
816178,,26.597914,-80.112694,Residential,Wood,1
635418,,26.600311,-80.092224,Residential,Masonry,1
646528,,26.74127,-80.038105,Residential,Wood,3
540131,,26.599805,-80.09305,Residential,Wood,3
122986,,26.59594,-80.09745,Residential,Wood,1
300460,,26.5802,-80.0763,Residential,Masonry,4
391778,,26.5802,-80.0763,Residential,Wood,4
701724,,26.5802,-80.0763,Residential,Wood,4
578348,,26.600416,-80.091919,Residential,Wood,1
341362,,26.597214,-80.091248,Commercial,Reinforced Concrete,1
602249,,26.600689,-80.089958,Residential,Masonry,1
940085,,26.597214,-80.091248,Residential,Masonry,1
259060,,26.595425,-80.092438,Residential,Wood,1
220928,,26.587149,-80.067795,Commercial,Reinforced Masonry,3
907519,,26.583784,-80.039085,Residential,Masonry,1
585059,,26.581127,-80.099777,Residential,Wood,1
220763,,26.580744,-80.099609,Residential,Wood,1
543092,,26.580664,-80.099503,Residential,Wood,1
320290,,26.580496,-80.099304,Residential,Wood,1
732471,,26.579897,-80.099297,Residential,Wood,1
619811,,26.58054,-80.100379,Residential,Wood,1
411705,,26.580324,-80.100247,Residential,Wood,1
120280,,26.580148,-80.100051,Residential,Wood,1
825437,,26.579947,-80.100065,Residential,Wood,3
337470,,26.579745,-80.100119,Residential,Wood,1
771240,,26.58113,-80.100034,Residential,Wood,1
174690,,26.581064,-80.099771,Residential,Wood,1
689193,,26.580518,-80.09932,Residential,Wood,1
410861,,26.579726,-80.099225,Residential,Wood,1
403181,,26.579566,-80.099431,Residential,Wood,1
941260,,26.580173,-80.10007,Residential,Wood,1
864667,,26.57405,-80.04382,Residential,Wood,3
815503,,26.572124,-80.053581,Residential,Wood,3
483977,,26.572124,-80.053581,Residential,Wood,3
744380,,26.5802,-80.0763,Commercial,Reinforced Masonry,3
166354,,26.57739,-80.0544,Residential,Masonry,1
569167,,26.6275,-80.12245,Commercial,Reinforced Concrete,1
670492,,26.6275,-80.12245,Residential,Wood,1
491842,,26.6275,-80.12245,Residential,Wood,1
897497,,26.63167,-80.11781,Commercial,Reinforced Masonry,1
174215,,26.63167,-80.11781,Commercial,Reinforced Masonry,1
572452,,26.63167,-80.11781,Commercial,Reinforced Masonry,1
828708,,26.63167,-80.11781,Residential,Wood,1
969338,,26.63167,-80.11781,Residential,Wood,1
248482,,26.63167,-80.11781,Residential,Wood,1
787722,,26.63167,-80.11781,Residential,Wood,1
118002,,26.591862,-80.140182,Commercial,Reinforced Masonry,1
642868,,26.591862,-80.140182,Commercial,Reinforced Masonry,1
483359,,26.607843,-80.123688,Commercial,Reinforced Concrete,1
317177,,26.607843,-80.123688,Residential,Wood,1
158426,,26.607843,-80.123688,Residential,Wood,1
504056,,26.607843,-80.123688,Residential,Wood,1
390139,,26.607843,-80.123688,Residential,Wood,1
405726,,26.607843,-80.123688,Residential,Wood,1
619156,,26.607843,-80.123688,Residential,Wood,1
887032,,26.601938,-80.122444,Residential,Wood,1
913600,,26.601938,-80.122444,Residential,Wood,1
520923,,26.601938,-80.122444,Residential,Wood,1
362284,,26.601938,-80.122444,Residential,Wood,1
507402,,26.601938,-80.122444,Residential,Wood,1
485885,,26.601938,-80.122444,Residential,Wood,1
552026,,26.601938,-80.122444,Residential,Wood,1
505328,,26.601938,-80.122444,Residential,Wood,1
936074,,26.618891,-80.127396,Commercial,Reinforced Masonry,1
442359,,26.618891,-80.127396,Commercial,Reinforced Masonry,1
440356,,26.618891,-80.127396,Residential,Wood,1
533834,,26.562195,-80.114388,Commercial,Reinforced Concrete,1
191384,,26.562195,-80.114388,Residential,Wood,1
595139,,26.562195,-80.114388,Residential,Wood,1
598142,,26.562195,-80.114388,Residential,Wood,1
945114,,26.57137,-80.13942,Residential,Wood,1
461676,,26.57137,-80.13942,Residential,Wood,1
878622,,26.588003,-80.054296,Residential,Wood,1
707976,,26.589483,-80.145172,Commercial,Reinforced Masonry,1
625228,,26.63167,-80.11781,Residential,Masonry,1
363209,,26.60824,-80.1216,Residential,Wood,1
567556,,26.63139,-80.12563,Residential,Wood,1
927372,,26.62987,-80.12602,Residential,Wood,1
459832,,26.60824,-80.1216,Residential,Wood,1
534744,,26.62459,-80.134018,Residential,Wood,1
128751,,26.622009,-80.144608,Residential,Wood,1
731030,,26.63254,-80.137755,Residential,Wood,3
575413,,26.622009,-80.144608,Residential,Wood,1
433771,,26.603333,-80.122337,Residential,Wood,1
152774,,26.63254,-80.137755,Residential,Wood,3
738929,,26.607937,-80.135864,Residential,Masonry,1
413346,,26.607941,-80.13694,Commercial,Reinforced Masonry,1
673044,,26.603333,-80.122337,Residential,Wood,1
882773,,26.603333,-80.122337,Residential,Wood,1
235484,,26.629187,-80.126991,Residential,Wood,1
439510,,26.629187,-80.126991,Residential,Wood,1
156976,,26.629206,-80.124916,Residential,Wood,1
734822,,26.629206,-80.124916,Residential,Wood,1
480851,,26.61856,-80.14336,Residential,Wood,1
993698,,26.61995,-80.13197,Commercial,Reinforced Masonry,1
357491,,26.61995,-80.13197,Residential,Masonry,1
338428,,26.61995,-80.13197,Residential,Wood,1
186726,,26.6015,-80.14011,Residential,Masonry,1
273557,,26.58964,-80.14415,Commercial,Reinforced Masonry,1
597153,,26.57655,-80.11588,Residential,Wood,1
932194,,26.58051,-80.1175,Residential,Wood,1
604799,,26.614845,-80.063423,Commercial,Reinforced Masonry,1
175432,,26.5956,-80.1697,Residential,Masonry,4
667177,,26.61731,-80.202713,Residential,Masonry,1
826578,,26.61068,-80.16399,Residential,Masonry,1
404873,,26.63141,-80.16677,Residential,Wood,1
679899,,26.61068,-80.16399,Residential,Wood,1
703859,,26.61068,-80.16399,Residential,Wood,1
601803,,26.596884,-80.189384,Commercial,Reinforced Masonry,1
679269,,26.596884,-80.189384,Residential,Wood,1
752720,,26.596884,-80.189384,Residential,Wood,1
827123,,26.596884,-80.189384,Residential,Wood,1
844961,,26.596884,-80.189384,Residential,Wood,1
623087,,26.596884,-80.189384,Residential,Wood,1
323587,,26.596884,-80.189384,Residential,Wood,1
198707,,26.596884,-80.189384,Residential,Wood,1
361681,,26.57145,-80.15377,Commercial,Reinforced Concrete,1
478445,,26.57145,-80.15377,Residential,Wood,1
513813,,26.57145,-80.15377,Residential,Wood,1
720864,,26.57145,-80.15377,Residential,Wood,1
279347,,26.57145,-80.15377,Residential,Wood,1
292529,,26.57145,-80.15377,Residential,Wood,1
742596,,26.57145,-80.15377,Residential,Wood,1
940961,,26.58566,-80.15857,Residential,Masonry,1
332298,,26.58566,-80.15857,Residential,Wood,1
479485,,26.62374,-80.18755,Residential,Wood,1
933665,,26.62374,-80.18755,Residential,Wood,1
886822,,26.62374,-80.18755,Residential,Wood,1
599477,,26.62374,-80.18755,Residential,Wood,1
824451,,26.62374,-80.18755,Residential,Wood,1
752209,,26.62374,-80.18755,Residential,Wood,1
912267,,26.62374,-80.18755,Residential,Wood,1
789942,,26.62374,-80.18755,Residential,Wood,1
122769,,26.62374,-80.18755,Residential,Wood,1
357919,,26.62374,-80.18755,Residential,Wood,1
828686,,26.62203,-80.19575,Residential,Masonry,1
606572,,26.617455,-80.163521,Residential,Masonry,1
550757,,26.622995,-80.148438,Residential,Wood,1
972911,,26.633642,-80.146027,Residential,Wood,1
494523,,26.633642,-80.146027,Residential,Wood,1
458983,,26.590517,-80.14743,Commercial,Reinforced Masonry,1
848223,,26.609108,-80.14682,Residential,Masonry,1
306583,,26.567276,-80.188934,Commercial,Reinforced Masonry,1
621868,,26.56537,-80.17741,Residential,Masonry,1
700217,,26.625423,-80.161011,Residential,Masonry,3
642910,,26.58831,-80.15185,Commercial,Reinforced Masonry,1
948516,,26.956345,-80.08506,Residential,Wood,1
995806,,26.956345,-80.08506,Residential,Wood,1
170793,,26.961115,-80.084557,Residential,Masonry,1
396106,,26.95788,-80.086533,Residential,Wood,1
572698,,26.959486,-80.095253,Residential,Masonry,1
701280,,26.967672,-80.092384,Residential,Wood,1
327353,,26.97052,-80.08798,Residential,Wood,3
685655,,26.967672,-80.092384,Residential,Wood,1
212228,,26.9657,-80.0989,Residential,Masonry,4
360535,,26.971055,-80.109055,Residential,Masonry,1
967511,,26.971055,-80.109055,Residential,Masonry,1
283401,,26.971055,-80.109055,Residential,Masonry,1
950664,,26.971055,-80.109055,Residential,Wood,1
505137,,26.992714,-80.093094,Residential,Wood,1
399547,,26.706482,-80.267578,Residential,Wood,1
855765,,26.706879,-80.301849,Residential,Masonry,3
507036,,26.706879,-80.301849,Residential,Wood,3
452712,,26.706879,-80.301849,Commercial,Reinforced Masonry,3
758404,,26.706879,-80.301849,Residential,Masonry,3
869799,,26.706879,-80.301849,Residential,Masonry,3
594160,,26.706879,-80.301849,Residential,Wood,3
292827,,26.706879,-80.301849,Residential,Wood,3
613055,,26.706879,-80.301849,Residential,Wood,3
282686,,26.706879,-80.301849,Residential,Wood,3
955130,,26.706879,-80.301849,Residential,Wood,3
182659,,26.706879,-80.301849,Residential,Wood,3
130033,,26.706879,-80.301849,Residential,Wood,3
737233,,26.77844,-80.26498,Commercial,Reinforced Masonry,1
971609,,26.77844,-80.26498,Residential,Wood,1
744325,,26.77844,-80.26498,Residential,Wood,1
994284,,26.77844,-80.26498,Residential,Wood,1
126375,,26.77844,-80.26498,Residential,Wood,1
427576,,26.77486,-80.32903,Residential,Wood,1
181979,,26.77486,-80.32903,Residential,Wood,1
479525,,26.77486,-80.32903,Residential,Wood,1
385857,,26.77486,-80.32903,Residential,Wood,1
736259,,26.777063,-80.327408,Residential,Wood,1
773208,,26.81099,-80.26562,Commercial,Reinforced Concrete,1
758287,,26.81099,-80.26562,Residential,Wood,1
978099,,26.745432,-80.307732,Commercial,Reinforced Masonry,3
593524,,26.745432,-80.307732,Commercial,Reinforced Masonry,3
595527,,26.745432,-80.307732,Commercial,Reinforced Masonry,3
113276,,26.745432,-80.307732,Residential,Masonry,3
720690,,26.745432,-80.307732,Residential,Wood,3
234346,,26.745432,-80.307732,Residential,Wood,3
720523,,26.745432,-80.307732,Residential,Wood,3
163202,,26.745432,-80.307732,Residential,Wood,3
685203,,26.684183,-80.276001,Residential,Masonry,1
326323,,26.7474,-80.303,Commercial,Reinforced Masonry,4
972657,,26.7474,-80.303,Commercial,Steel Frame,4
327104,,26.683041,-80.250481,Residential,Masonry,4
205437,,26.683041,-80.250481,Residential,Wood,4
327869,,26.78724,-80.28586,Residential,Masonry,1
158569,,26.7474,-80.303,Residential,Wood,4
887084,,26.71976,-80.281735,Residential,Wood,4
919791,,26.7474,-80.303,Residential,Wood,1
206103,,26.7474,-80.303,Residential,Wood,4
329980,,26.686835,-80.246445,Residential,Wood,4
995482,,26.83095,-81.094437,Residential,Wood,4
829482,,26.89168,-81.235935,Residential,Masonry,3
749979,,26.89168,-81.235935,Residential,Wood,3
819035,,26.8608,-81.1496,Residential,Wood,3
153899,,26.831825,-81.096901,Residential,Wood,3
341896,,26.829217,-81.094896,Residential,Wood,1
902564,,26.829218,-81.09509,Residential,Wood,1
810765,,26.829237,-81.097853,Residential,Wood,1
970764,,26.835539,-81.092499,Residential,Wood,1
801527,,26.83025,-81.101351,Residential,Masonry,4
585906,,26.83025,-81.101351,Residential,Masonry,4
645081,,26.83025,-81.101351,Residential,Masonry,4
938310,,26.83025,-81.101351,Residential,Masonry,4
752920,,26.83025,-81.101351,Residential,Masonry,4
366061,,26.83025,-81.101351,Residential,Wood,4
997133,,26.83025,-81.101351,Residential,Wood,4
711226,,26.831268,-81.101447,Commercial,Reinforced Masonry,4
850361,,26.831268,-81.101447,Residential,Wood,4
945211,,26.831268,-81.101447,Residential,Wood,4
854435,,26.831268,-81.101447,Commercial,Reinforced Masonry,4
913044,,26.55082,-80.14582,Residential,Masonry,1
560430,,26.55082,-80.14582,Commercial,Reinforced Masonry,1
968984,,26.55082,-80.14582,Commercial,Reinforced Masonry,1
677808,,26.55082,-80.14582,Residential,Wood,1
191145,,26.55082,-80.14582,Residential,Wood,1
345710,,26.55082,-80.14582,Residential,Wood,1
495690,,26.55082,-80.14582,Residential,Wood,1
412696,,26.55082,-80.14582,Residential,Wood,1
626801,,26.55082,-80.14582,Residential,Wood,1
696549,,26.55082,-80.14582,Residential,Wood,1
414330,,26.55082,-80.14582,Residential,Wood,1
463182,,26.55082,-80.14582,Residential,Wood,1
480285,,26.544813,-80.13858,Residential,Masonry,1
569701,,26.544813,-80.13858,Commercial,Reinforced Masonry,1
269632,,26.544813,-80.13858,Commercial,Reinforced Masonry,1
592360,,26.544813,-80.13858,Residential,Masonry,1
549938,,26.544813,-80.13858,Residential,Wood,1
849558,,26.544813,-80.13858,Residential,Wood,1
798188,,26.544813,-80.13858,Residential,Wood,1
774210,,26.544813,-80.13858,Residential,Wood,1
296993,,26.544813,-80.13858,Residential,Wood,1
933246,,26.544813,-80.13858,Residential,Wood,1
496225,,26.544813,-80.13858,Residential,Wood,1
359873,,26.544813,-80.13858,Residential,Wood,1
502664,,26.544813,-80.13858,Residential,Wood,1
830736,,26.527708,-80.200409,Residential,Wood,3
875290,,26.54614,-80.13829,Residential,Masonry,1
920153,,26.51922,-80.18414,Residential,Masonry,1
865113,,26.82799,-80.65771,Residential,Wood,1
636392,,26.826323,-80.659187,Residential,Masonry,1
304338,,26.826323,-80.659187,Commercial,Reinforced Masonry,1
102826,,26.826323,-80.659187,Residential,Wood,1
216019,,26.82533,-80.65493,Commercial,Reinforced Masonry,1
419968,,26.82533,-80.65493,Commercial,Reinforced Masonry,1
280852,,26.82533,-80.65493,Commercial,Reinforced Masonry,1
848964,,26.82533,-80.65493,Residential,Masonry,1
102823,,26.82533,-80.65493,Residential,Wood,1
196006,,26.82533,-80.65493,Residential,Masonry,1
374303,,26.83015,-80.65467,Residential,Masonry,1
196894,,26.83015,-80.65467,Residential,Masonry,1
479737,,26.83015,-80.65467,Residential,Wood,1
886522,,26.83015,-80.65467,Residential,Wood,1
827442,,26.83015,-80.65467,Residential,Wood,1
983304,,26.919842,-80.073509,Commercial,Steel Frame,1
524016,,26.93447,-80.07725,Residential,Masonry,1
279382,,26.9184,-80.0786,Commercial,Reinforced Masonry,3
516810,,26.934071,-80.07238,Commercial,Reinforced Concrete,4
272206,,26.899308,-80.060442,Residential,Masonry,4
876941,,26.943527,-80.082779,Residential,Masonry,4
417736,,26.917795,-80.083252,Residential,Masonry,1
504741,,26.939941,-80.083771,Residential,Masonry,1
591225,,26.942495,-80.093163,Residential,Masonry,4
707037,,26.907207,-80.084808,Residential,Masonry,1
682623,,26.895979,-80.061188,Residential,Masonry,3
450755,,26.940826,-80.083969,Residential,Masonry,1
425620,,26.922054,-80.074539,Residential,Wood,3
543861,,26.934479,-80.081406,Residential,Masonry,3
662205,,26.93524,-80.081383,Residential,Wood,1
520160,,26.9321,-80.2178,Residential,Masonry,1
625175,,26.9321,-80.2178,Residential,Masonry,1
750661,,26.9321,-80.2178,Residential,Wood,1
289822,,26.9321,-80.2178,Residential,Wood,1
842154,,26.91464,-80.19976,Residential,Masonry,1
775474,,26.898258,-80.274704,Residential,Masonry,3
427450,,26.912867,-80.209206,Residential,Masonry,1
327141,,26.95269,-80.24903,Residential,Masonry,1
923489,,26.941135,-80.215431,Residential,Masonry,1
396433,,26.920874,-80.191772,Residential,Wood,1
876615,,26.905647,-80.177536,Residential,Wood,1
734798,,26.592573,-80.038933,Residential,Wood,1
663370,,26.592573,-80.038933,Residential,Wood,1
578553,,26.71714,-80.04241,Commercial,Reinforced Masonry,1
751846,,26.71714,-80.04241,Commercial,Reinforced Masonry,1
950427,,26.715075,-80.04155,Commercial,Reinforced Masonry,3
703748,,26.706985,-80.040985,Residential,Masonry,1
423885,,26.706985,-80.040985,Commercial,Reinforced Masonry,1
404352,,26.720356,-80.03788,Commercial,Reinforced Masonry,1
924788,,26.720921,-80.038673,Residential,Masonry,1
451155,,26.72093,-80.03736,Residential,Wood,1
279673,,26.72108,-80.03837,Residential,Wood,1
307977,,26.71714,-80.04241,Residential,Wood,1
905221,,26.70528,-80.03968,Commercial,Reinforced Masonry,1
988777,,26.70614,-80.0384,Commercial,Reinforced Masonry,1
746445,,26.714815,-80.037788,Commercial,Reinforced Masonry,1
478246,,26.714815,-80.037788,Commercial,Reinforced Masonry,1
547651,,26.71465,-80.042,Residential,Masonry,1
106062,,26.714815,-80.037788,Residential,Wood,1
486956,,26.714815,-80.037788,Residential,Wood,1
925340,,26.714815,-80.037788,Residential,Masonry,1
306826,,26.714815,-80.037788,Residential,Wood,1
517961,,26.70529,-80.04014,Residential,Masonry,1
425743,,26.71862,-80.04199,Residential,Wood,1
510731,,26.708952,-80.043449,Residential,Masonry,1
230776,,26.70683,-80.03943,Commercial,Reinforced Masonry,1
748060,,26.704491,-80.043747,Residential,Wood,1
115743,,26.70356,-80.03597,Commercial,Reinforced Masonry,1
154795,,26.703709,-80.033257,Residential,Wood,1
909349,,26.702971,-80.036583,Commercial,Reinforced Masonry,1
744898,,26.6396,-80.03808,Commercial,Reinforced Masonry,1
161276,,26.6396,-80.03808,Residential,Wood,1
567438,,26.6396,-80.03808,Residential,Wood,1
254048,,26.6396,-80.03808,Residential,Wood,1
789016,,26.63179,-80.03953,Residential,Masonry,3
619198,,26.70307,-80.03597,Residential,Wood,1
704222,,26.70409,-80.04405,Residential,Wood,1
466665,,26.718168,-80.043037,Residential,Wood,1
564675,,26.69761,-80.03926,Residential,Wood,1
385436,,26.76732,-80.04071,Residential,Wood,4
609816,,26.739351,-80.039764,Residential,Wood,1
737630,,26.731098,-80.040787,Residential,Wood,1
243356,,26.692545,-80.03479,Residential,Wood,3
408776,,26.7124,-80.0385,Residential,Wood,3
985342,,26.7124,-80.0385,Residential,Wood,3
714611,,26.7124,-80.0385,Residential,Wood,3
557719,,26.7124,-80.0385,Residential,Wood,3
630418,,26.7124,-80.0385,Residential,Wood,3
548696,,26.66269,-80.037425,Residential,Wood,3
507237,,26.658835,-80.03723,Residential,Wood,3
661218,,26.656225,-80.037056,Residential,Wood,1
381323,,26.65146,-80.03771,Residential,Wood,1
319501,,26.75816,-80.03924,Commercial,Reinforced Masonry,1
857634,,26.70511,-80.043595,Residential,Wood,4
785801,,26.741312,-80.03878,Residential,Masonry,1
592179,,26.693607,-80.038399,Residential,Wood,1
751062,,26.73304,-80.04105,Residential,Masonry,1
570959,,26.441286,-80.062218,Residential,Wood,1
436937,,26.45494,-80.05994,Residential,Masonry,3
494473,,26.46191,-80.058285,Residential,Wood,3
765600,,26.46191,-80.058285,Residential,Wood,3
180694,,26.46348,-80.064835,Residential,Masonry,1
570916,,26.46348,-80.064835,Residential,Wood,1
760654,,26.500362,-80.052284,Residential,Masonry,1
738489,,26.501885,-80.053735,Residential,Wood,1
822214,,26.501885,-80.053735,Residential,Wood,1
101454,,26.500336,-80.053253,Residential,Wood,1
673394,,26.47333,-80.06442,Commercial,Reinforced Masonry,1
742790,,26.47333,-80.06442,Residential,Masonry,1
241540,,26.47333,-80.06442,Residential,Masonry,1
101230,,26.471786,-80.065201,Residential,Wood,1
881919,,26.47227,-80.06491,Residential,Wood,1
372389,,26.461691,-80.059532,Commercial,Reinforced Concrete,1
611531,,26.46218,-80.06207,Commercial,Reinforced Masonry,1
757525,,26.470645,-80.08239,Residential,Wood,4
280516,,26.46134,-80.06969,Commercial,Reinforced Masonry,1
509965,,26.4351,-80.07297,Commercial,Reinforced Masonry,3
602850,,26.487803,-80.064392,Residential,Masonry,1
480708,,26.487803,-80.064392,Commercial,Reinforced Masonry,1
752186,,26.48573,-80.06414,Residential,Masonry,1
908972,,26.439819,-80.077232,Commercial,Reinforced Concrete,1
538569,,26.439819,-80.077232,Residential,Masonry,1
247873,,26.46299,-80.06782,Commercial,Reinforced Masonry,1
546523,,26.441219,-80.062225,Residential,Masonry,3
395097,,26.441219,-80.062225,Residential,Wood,3
551367,,26.500219,-80.052933,Residential,Wood,1
575836,,26.500219,-80.052933,Residential,Wood,1
311481,,26.441219,-80.062225,Residential,Wood,3
852171,,26.441219,-80.062225,Residential,Wood,3
958147,,26.46145,-80.05933,Residential,Masonry,1
466861,,26.42697,-80.14347,Residential,Wood,1
342670,,26.42697,-80.14347,Residential,Wood,1
389058,,26.42697,-80.14347,Residential,Wood,1
344600,,26.4432,-80.12109,Residential,Masonry,3
369051,,26.459076,-80.122604,Commercial,Reinforced Masonry,3
904050,,26.43636,-80.12387,Residential,Masonry,3
282785,,26.45734,-80.12608,Residential,Masonry,1
731169,,26.4557,-80.13264,Commercial,Reinforced Concrete,1
876539,,26.43709,-80.12727,Commercial,Steel Frame,1
169519,,26.4327,-80.1409,Commercial,Reinforced Masonry,1
460154,,26.457901,-80.126648,Commercial,Reinforced Concrete,1
119453,,26.48315,-80.12425,Commercial,Reinforced Masonry,3
865662,,26.48315,-80.12425,Residential,Masonry,3
304619,,26.36396,-80.11769,Commercial,Reinforced Concrete,1
474676,,26.36396,-80.11769,Commercial,Reinforced Concrete,1
481995,,26.36396,-80.11769,Residential,Masonry,1
770565,,26.36396,-80.11769,Residential,Wood,1
514332,,26.34701,-80.11236,Residential,Masonry,1
506929,,26.34701,-80.11236,Residential,Masonry,1
780441,,26.34701,-80.11236,Residential,Masonry,1
864183,,26.34701,-80.11236,Residential,Wood,1
284065,,26.34701,-80.11236,Residential,Wood,1
739397,,26.34701,-80.11236,Residential,Wood,1
919963,,26.34701,-80.11236,Residential,Wood,1
291047,,26.34701,-80.11236,Residential,Wood,1
863445,,26.34701,-80.11236,Residential,Wood,1
295233,,26.34701,-80.11236,Residential,Wood,1
778699,,26.34701,-80.11236,Residential,Wood,1
104541,,26.34701,-80.11236,Residential,Wood,1
543925,,26.34701,-80.11236,Residential,Wood,1
753779,,26.34701,-80.11236,Residential,Wood,1
114464,,26.35939,-80.11183,Commercial,Reinforced Masonry,1
488732,,26.351049,-80.111626,Residential,Masonry,1
487222,,26.35622,-80.128945,Commercial,Reinforced Concrete,3
431540,,26.36273,-80.12251,Commercial,Reinforced Concrete,1
237268,,26.360899,-80.124138,Commercial,Reinforced Masonry,1
395405,,26.35874,-80.13031,Commercial,Reinforced Concrete,1
579546,,26.358274,-80.111046,Residential,Wood,1
933623,,26.358274,-80.111046,Residential,Wood,1
890320,,26.358274,-80.111046,Residential,Wood,1
899456,,26.33053,-80.097465,Residential,Masonry,3
648777,,26.33053,-80.097465,Residential,Wood,3
401721,,26.363707,-80.1269,Commercial,Reinforced Concrete,1
245201,,26.363707,-80.1269,Commercial,Steel Frame,1
963327,,26.363237,-80.115318,Commercial,Reinforced Masonry,1
928838,,26.35876,-80.10173,Commercial,Steel Frame,1
882224,,26.35876,-80.10173,Commercial,Reinforced Masonry,1
546139,,26.36016,-80.10201,Residential,Masonry,1
999808,,26.36016,-80.10201,Residential,Wood,1
324280,,26.360481,-80.101234,Commercial,Reinforced Concrete,1
368017,,26.363178,-80.101494,Residential,Masonry,1
859702,,26.360899,-80.124138,Residential,Masonry,1
164981,,26.39491,-80.11256,Commercial,Reinforced Concrete,1
669652,,26.3953,-80.11063,Commercial,Reinforced Concrete,1
109892,,26.400146,-80.104912,Commercial,Reinforced Concrete,1
406838,,26.40741,-80.10398,Residential,Masonry,1
913405,,26.41421,-80.12093,Residential,Wood,1
554567,,26.41211,-80.06592,Residential,Masonry,1
870480,,26.41211,-80.06592,Residential,Masonry,1
551665,,26.41211,-80.06592,Residential,Wood,1
738177,,26.41414,-80.07426,Residential,Masonry,1
278723,,26.41414,-80.07426,Residential,Masonry,1
995543,,26.42424,-80.0635,Commercial,Reinforced Concrete,1
487904,,26.417255,-80.068718,Residential,Masonry,4
873541,,26.39659,-80.10397,Residential,Wood,1
958487,,26.395605,-80.06646,Residential,Masonry,1
502894,,26.394615,-80.085355,Residential,Wood,3
520240,,26.404636,-80.096878,Commercial,Reinforced Masonry,1
402681,,26.406034,-80.096886,Commercial,Reinforced Masonry,3
902316,,26.416336,-80.071213,Commercial,Reinforced Masonry,4
341889,,26.39209,-80.066818,Residential,Masonry,1
410346,,26.400965,-80.079453,Residential,Wood,1
459633,,26.35264,-80.126455,Residential,Masonry,3
378305,,26.35049,-80.0973,Residential,Masonry,3
371805,,26.33053,-80.097465,Residential,Masonry,3
202307,,26.393325,-80.08349,Commercial,Reinforced Masonry,3
335540,,26.393325,-80.08349,Commercial,Reinforced Masonry,3
921553,,26.39733,-80.09638,Commercial,Steel Frame,1
951481,,26.415178,-80.090874,Residential,Masonry,1
596252,,26.41054,-80.06524,Residential,Masonry,1
796222,,26.41028,-80.06642,Commercial,Reinforced Concrete,1
737779,,26.409794,-80.06485,Commercial,Reinforced Masonry,1
910143,,26.41028,-80.06642,Residential,Masonry,1
436594,,26.41028,-80.06642,Residential,Masonry,1
688359,,26.406235,-80.113754,Commercial,Reinforced Masonry,1
861346,,26.6774,-80.7468,Residential,Masonry,4
761129,,26.6774,-80.7468,Residential,Masonry,4
210613,,26.6774,-80.7468,Residential,Masonry,4
200495,,26.6774,-80.7468,Residential,Wood,4
608271,,26.6642,-80.712646,Residential,Wood,1
323774,,26.6642,-80.712646,Residential,Wood,1
551721,,26.6774,-80.7468,Residential,Masonry,3
495689,,26.6642,-80.712646,Residential,Wood,1
825160,,26.6774,-80.7468,Residential,Wood,4
763893,,26.6774,-80.7468,Residential,Wood,1
574795,,26.6774,-80.7468,Residential,Wood,1
337851,,26.6774,-80.7468,Residential,Wood,1
249205,,26.681446,-80.713097,Residential,Wood,1
480325,,26.681446,-80.713097,Residential,Masonry,1
419943,,26.6774,-80.7468,Residential,Wood,3
333696,,26.6774,-80.7468,Residential,Masonry,1
378254,,26.6774,-80.7468,Residential,Wood,1
117340,,26.6774,-80.7468,Residential,Wood,3
109518,,26.6774,-80.7468,Residential,Wood,4
291779,,26.663675,-80.719898,Residential,Wood,1
371929,,26.663676,-80.719991,Residential,Wood,1
855093,,26.663123,-80.719696,Residential,Wood,1
342262,,26.663673,-80.720269,Residential,Wood,1
542919,,26.662575,-80.71991,Residential,Wood,1
971174,,26.662575,-80.720267,Residential,Wood,1
319566,,26.662578,-80.720091,Residential,Wood,1
416473,,26.662579,-80.720181,Residential,Wood,1
478961,,26.662032,-80.71962,Residential,Wood,1
662198,,26.662029,-80.719711,Residential,Wood,1
636696,,26.394075,-80.14608,Commercial,Reinforced Masonry,3
422878,,26.394075,-80.14608,Commercial,Reinforced Masonry,3
915505,,26.394075,-80.14608,Residential,Wood,3
187179,,26.394075,-80.14608,Residential,Wood,3
233724,,26.394075,-80.14608,Residential,Wood,3
615387,,26.394075,-80.14608,Residential,Wood,3
180822,,26.40015,-80.1884,Residential,Masonry,1
952183,,26.40015,-80.1884,Residential,Masonry,1
341179,,26.40015,-80.1884,Residential,Wood,1
369371,,26.406837,-80.127464,Residential,Masonry,1
307614,,26.406837,-80.127464,Residential,Wood,1
813167,,26.406837,-80.127464,Commercial,Reinforced Masonry,1
165371,,26.406837,-80.127464,Commercial,Reinforced Masonry,1
120549,,26.406837,-80.127464,Residential,Wood,1
201068,,26.406837,-80.127464,Residential,Wood,1
568776,,26.406837,-80.127464,Residential,Wood,1
